id,date,time,dayID,hour,recordInDay,plantPower,plantIrradiance,plantTemperature,weatherCloudCover,weatherDewPoint,weatherHumidity,weatherPressure,weatherTemperature,weatherWindBearing,weatherWindSpeed
4247,11-08-12,11:00,224,11,10,130,215,24,0.31,19.3,0.64,1009.86,31,353,4.64
4248,11-08-12,12:00,224,12,11,501,962,30,0.45,16.01,0.48,1009.52,30,8,4.5
4249,11-08-12,13:00,224,13,12,475,793,31,0.42,15.75,0.49,1009.52,31,7,5.14
4250,11-08-12,14:00,224,14,13,362,592,29,0.31,15.04,0.45,1009.52,29,8,3.66
4251,11-08-12,15:00,224,15,14,225,374,28,0.28,15.68,0.48,1009.02,28,0,4.64
4252,11-08-12,16:00,224,16,15,87,163,27,0.31,14.76,0.47,1009.02,27,357,5.94
4253,11-08-12,17:00,224,17,16,13,33,25,0.31,14.96,0.49,1009.02,29,355,5.79
4254,11-08-12,18:00,224,18,17,0,3,23,0.28,14.54,0.5,1009.61,28,358,5.04
4255,11-08-12,19:00,224,19,18,0,2,21,0.31,15.72,0.58,1009.61,26,349,3.98
4256,11-08-12,20:00,224,20,19,0,1,19,0.31,16.58,0.64,1009.61,25,335,3.77
4257,12-08-12,2:00,225,2,1,0,1,21,0,14.87,0.68,1011.09,-1,284,4.47
4258,12-08-12,3:00,225,3,2,0,1,21,0,14.9,0.69,1010.83,-1,285,4.23
4259,12-08-12,4:00,225,4,3,5,27,21,0,14.67,0.66,1010.83,-1,294,6.26
4260,12-08-12,5:00,225,5,4,67,95,22,0,15.37,0.67,1010.83,-1,302,5.91
4261,12-08-12,6:00,225,6,5,203,288,24,0.04,16.69,0.68,1010.83,-1,315,6.15
4262,12-08-12,7:00,225,7,6,345,529,26,0.31,17.27,0.62,1010.83,-1,324,6.65
4263,12-08-12,8:00,225,8,7,442,633,28,0.31,16.69,0.57,1010.83,-1,340,6.66
4264,12-08-12,9:00,225,9,8,517,744,29,0.27,15.34,0.5,1011.7,-1,341,6.33
4265,12-08-12,10:00,225,10,9,590,980,32,0.31,14.26,0.44,1011.7,32,351,6.48
4266,12-08-12,11:00,225,11,10,584,984,32,0.25,13.27,0.39,1011.7,32,347,5.48
4267,12-08-12,12:00,225,12,11,545,927,33,0.31,12.35,0.37,1011.62,33,356,5.59
4268,12-08-12,13:00,225,13,12,480,803,32,0.31,9.78,0.31,1011.62,32,5,5.02
4269,12-08-12,14:00,225,14,13,372,623,32,0.31,9.62,0.31,1011.62,32,6,4.74
4270,12-08-12,15:00,225,15,14,237,400,29,0.19,10.16,0.32,1011.31,29,2,4.65
4271,12-08-12,16:00,225,16,15,83,169,28,0.31,9.98,0.33,1011.31,28,9,4.33
4272,12-08-12,17:00,225,17,16,9,28,26,0.31,10.54,0.36,1011.31,26,17,3.51
4273,12-08-12,18:00,225,18,17,0,3,23,0.19,11.36,0.41,1011.48,28,9,2.36
4274,12-08-12,19:00,225,19,18,0,2,21,0.31,11.62,0.48,1011.48,26,19,1.91
4275,12-08-12,20:00,225,20,19,0,2,20,0.31,11.83,0.5,1011.48,25,307,0.89
4276,13-08-12,2:00,226,2,1,0,1,21,0.15,11.98,0.61,1011.45,-1,244,2.09
4277,13-08-12,3:00,226,3,2,0,1,20,0,11.94,0.61,1012.27,-1,248,1.95
4278,13-08-12,4:00,226,4,3,8,47,19,0,12.17,0.64,1012.27,-1,270,1.65
4279,13-08-12,5:00,226,5,4,100,147,23,0.31,13.98,0.69,1012.27,-1,233,1.2
4280,13-08-12,6:00,226,6,5,197,261,28,0.31,14.94,0.6,1012.41,-1,41,0.26
4281,13-08-12,7:00,226,7,6,28,85,26,0.31,16.18,0.6,1012.41,-1,115,0.76
4282,13-08-12,8:00,226,8,7,58,94,22,0.31,18.27,0.65,1012.41,-1,169,1.1
4283,13-08-12,9:00,226,9,8,363,514,28,0.31,17.67,0.65,1012.87,-1,186,1.06
4284,13-08-12,10:00,226,10,9,391,675,32,0.31,16.05,0.54,1012.87,32,189,0.76
4285,13-08-12,11:00,226,11,10,560,714,26,0.31,15.55,0.47,1012.87,31,99,0.54
4286,13-08-12,12:00,226,12,11,546,957,35,0.31,15.28,0.44,1011.43,35,84,3.05
4287,13-08-12,13:00,226,13,12,413,710,36,0.31,15.79,0.44,1011.43,31,104,4.05
4288,13-08-12,14:00,226,14,13,239,365,34,0.31,16.71,0.47,1011.43,34,134,4.98
4289,13-08-12,15:00,226,15,14,209,336,34,0.27,15.74,0.45,1010.38,34,139,4.96
4290,13-08-12,16:00,226,16,15,64,129,31,0.31,15.66,0.46,1010.38,31,142,4.93
4291,13-08-12,17:00,226,17,16,12,29,27,0.31,17.21,0.54,1010.38,27,148,4.62
4292,13-08-12,18:00,226,18,17,0,3,25,0.26,19.03,0.67,1010.49,25,147,3.97
4293,13-08-12,19:00,226,19,18,0,2,23,0.31,18.98,0.7,1010.49,26,144,3.51
4294,13-08-12,20:00,226,20,19,0,2,22,0.31,20.58,0.81,1010.49,25,145,3
4295,14-08-12,2:00,227,2,1,0,2,22,0.31,19.23,0.87,1013.08,-1,150,0.93
4296,14-08-12,3:00,227,3,2,0,1,22,0.04,19.67,0.88,1011.16,-1,190,0.79
4297,14-08-12,4:00,227,4,3,6,30,20,0.18,19.63,0.89,1011.16,-1,179,0.84
4298,14-08-12,5:00,227,5,4,51,95,22,0.2,19.83,0.92,1011.16,-1,213,0.8
4299,14-08-12,6:00,227,6,5,169,233,25,0.08,21.26,0.86,1011.45,-1,198,0.7
4300,14-08-12,7:00,227,7,6,282,447,30,0.31,19.99,0.77,1011.45,-1,103,0.87
4301,14-08-12,8:00,227,8,7,392,636,32,0.31,20.16,0.73,1011.45,-1,61,2.11
4302,14-08-12,9:00,227,9,8,518,904,36,0.31,19.21,0.62,1011.6,-1,68,1.5
4303,14-08-12,10:00,227,10,9,501,1003,38,0.31,18.78,0.55,1011.6,30,98,3.07
4304,14-08-12,11:00,227,11,10,464,670,36,0.31,18.39,0.56,1011.6,31,108,3.8
4305,14-08-12,12:00,227,12,11,456,813,34,0.43,19.94,0.64,1010.68,34,64,3.95
4306,14-08-12,13:00,227,13,12,245,412,32,0.31,19.51,0.71,1010.68,32,108,7.26
4307,14-08-12,14:00,227,14,13,293,386,32,0.31,19.78,0.66,1010.68,32,83,4.35
4308,14-08-12,15:00,227,15,14,131,234,31,0.31,19.66,0.66,1011.08,31,89,1.81
4309,14-08-12,16:00,227,16,15,66,142,31,0.31,18.73,0.62,1011.08,31,70,4.87
4310,14-08-12,17:00,227,17,16,19,39,29,0.74,18.91,0.63,1011.08,29,81,3.79
4311,14-08-12,18:00,227,18,17,0,4,26,0.31,19.25,0.67,1011.17,26,123,1.25
4312,14-08-12,19:00,227,19,18,0,2,24,0.31,17.34,0.63,1011.17,24,141,0.9
4313,14-08-12,20:00,227,20,19,0,2,23,0.31,18.05,0.7,1011.17,23,99,0.95
4314,15-08-12,2:00,228,2,1,0,1,18,0.31,16.23,0.8,1013.08,-1,277,1.33
4315,15-08-12,3:00,228,3,2,0,1,17,0.03,16.53,0.82,1012.95,-1,257,2.41
4316,15-08-12,4:00,228,4,3,4,25,19,0.31,16.54,0.84,1012.95,-1,251,2.25
4317,15-08-12,5:00,228,5,4,65,92,22,0.31,17.78,0.87,1012.95,-1,259,1.51
4318,15-08-12,6:00,228,6,5,204,291,29,0.06,18.77,0.79,1013.04,-1,321,1.05
4319,15-08-12,7:00,228,7,6,336,516,33,0.31,18.44,0.65,1013.04,-1,207,0.37
4320,15-08-12,8:00,228,8,7,438,713,36,0.31,17.99,0.6,1013.04,-1,75,1.74
4321,15-08-12,9:00,228,9,8,502,860,38,0.06,18.18,0.56,1012.98,-1,98,2.78
4322,15-08-12,10:00,228,10,9,539,946,39,0.31,18.59,0.55,1012.98,30,123,2.24
4323,15-08-12,11:00,228,11,10,535,961,40,0.31,19.52,0.56,1012.98,31,144,2.08
4324,15-08-12,12:00,228,12,11,424,886,40,0.15,20.39,0.57,1012.35,31,124,1.5
4325,15-08-12,13:00,228,13,12,452,777,37,0.31,20.11,0.56,1012.35,31,110,3.15
4326,15-08-12,14:00,228,14,13,347,590,36,0.31,19.24,0.54,1012.35,31,136,3.4
4327,15-08-12,15:00,228,15,14,213,369,35,0.27,18.56,0.52,1011.99,31,124,2.94
4328,15-08-12,16:00,228,16,15,82,165,34,0.31,18.97,0.54,1011.99,30,145,3.67
4329,15-08-12,17:00,228,17,16,11,30,31,0.31,18.76,0.56,1011.99,31,159,3.3
4330,15-08-12,18:00,228,18,17,0,5,28,0.11,17.49,0.56,1011.99,28,172,1.6
4331,15-08-12,19:00,228,19,18,0,3,27,0.11,16.65,0.57,1011.99,27,165,1.66
4332,15-08-12,20:00,228,20,19,0,2,26,0.11,15.88,0.56,1011.99,26,208,1.13
4333,16-08-12,2:00,229,2,1,0,2,24,0,12.72,0.57,1012.97,-1,258,2.57
4334,16-08-12,3:00,229,3,2,0,2,22,0.13,14.11,0.62,1012.8,-1,259,1.89
4335,16-08-12,4:00,229,4,3,4,27,24,0.31,15.33,0.63,1012.8,-1,274,1.63
4336,16-08-12,5:00,229,5,4,62,90,27,0.31,16.26,0.65,1012.8,-1,320,1.08
4337,16-08-12,6:00,229,6,5,195,284,31,0.06,18.08,0.64,1013,-1,332,1.55
4338,16-08-12,7:00,229,7,6,337,506,33,0.31,16.75,0.53,1013,-1,320,1.92
4339,16-08-12,8:00,229,8,7,439,704,35,0.31,16.63,0.49,1013,-1,340,2.64
4340,16-08-12,9:00,229,9,8,501,851,38,0,17.11,0.47,1013.38,-1,41,1.96
4341,16-08-12,10:00,229,10,9,528,931,39,0.31,16.95,0.45,1013.38,30,57,1.86
4342,16-08-12,11:00,229,11,10,528,956,40,0.31,17.08,0.43,1013.38,31,80,2.71
4343,16-08-12,12:00,229,12,11,491,893,39,0.15,17.36,0.42,1012.62,31,85,1.69
4344,16-08-12,13:00,229,13,12,446,764,38,0.31,18.81,0.47,1012.62,31,105,3.09
4345,16-08-12,14:00,229,14,13,340,581,37,0.31,19.12,0.47,1012.62,31,94,2.78
4346,16-08-12,15:00,229,15,14,209,367,35,0.15,18.43,0.46,1011.41,31,119,3.41
4347,16-08-12,16:00,229,16,15,70,147,34,0.31,18.01,0.46,1011.41,30,155,3.12
4348,16-08-12,17:00,229,17,16,9,27,32,0.31,18.5,0.51,1011.41,32,127,2.02
4349,16-08-12,18:00,229,18,17,0,5,29,0.24,19.86,0.62,1011.61,29,103,1.23
4350,16-08-12,19:00,229,19,18,0,4,27,0.24,20.23,0.67,1011.61,27,66,1.87
4351,16-08-12,20:00,229,20,19,0,3,26,0.24,19.37,0.67,1011.61,26,222,0.44
4352,17-08-12,2:00,230,2,1,0,2,22,0,17.18,0.7,1012.97,-1,254,2.45
4353,17-08-12,3:00,230,3,2,0,2,21,0,17.26,0.72,1012.9,-1,304,2.33
4354,17-08-12,4:00,230,4,3,4,26,21,0,16.64,0.7,1012.9,-1,313,2.15
4355,17-08-12,5:00,230,5,4,62,97,25,0,17.8,0.69,1012.9,-1,331,2.42
4356,17-08-12,6:00,230,6,5,199,302,28,0.15,21.16,0.77,1013.51,-1,340,3.14
4357,17-08-12,7:00,230,7,6,342,506,30,0.31,20.58,0.69,1013.51,-1,352,4.14
4358,17-08-12,8:00,230,8,7,449,704,32,0.31,19.25,0.6,1013.51,-1,341,5.22
4359,17-08-12,9:00,230,9,8,525,852,33,0.15,19.27,0.57,1013.85,-1,357,4.88
4360,17-08-12,10:00,230,10,9,561,938,34,0.31,18.87,0.53,1013.85,30,353,5.75
4361,17-08-12,11:00,230,11,10,560,954,35,0.31,18.68,0.5,1013.85,31,3,5.74
4362,17-08-12,12:00,230,12,11,531,904,36,0.15,17.26,0.44,1013.52,31,351,6.05
4363,17-08-12,13:00,230,13,12,463,780,35,0.31,17.61,0.45,1013.52,35,0,6.33
4364,17-08-12,14:00,230,14,13,363,600,34,0.31,18.11,0.47,1013.52,34,357,6.14
4365,17-08-12,15:00,230,15,14,223,380,32,0,17.63,0.47,1013.16,32,355,5.82
4366,17-08-12,16:00,230,16,15,75,156,31,0,17.15,0.47,1013.16,31,348,4.9
4367,17-08-12,17:00,230,17,16,7,26,29,0,18.68,0.55,1013.16,29,344,4.81
4368,17-08-12,18:00,230,18,17,0,4,26,0,17.88,0.55,1013.42,26,347,3.93
4369,17-08-12,19:00,230,19,18,0,2,25,0,18.84,0.64,1013.42,25,352,4.06
4370,17-08-12,20:00,230,20,19,0,2,23,0,19.41,0.68,1013.42,23,340,4.13
4371,18-08-12,2:00,231,2,1,0,1,21,0,17.44,0.7,1014.98,-1,309,3.52
4372,18-08-12,3:00,231,3,2,0,1,21,0,17.01,0.68,1014.82,-1,307,3.87
4373,18-08-12,4:00,231,4,3,5,25,22,0,16.72,0.65,1014.82,-1,310,4.36
4374,18-08-12,5:00,231,5,4,64,90,25,0,18.19,0.69,1014.82,-1,315,4.49
4375,18-08-12,6:00,231,6,5,199,282,27,0,18.07,0.64,1015.35,-1,323,4.96
4376,18-08-12,7:00,231,7,6,344,509,29,0,19.39,0.66,1015.35,-1,335,5.72
4377,18-08-12,8:00,231,8,7,455,707,32,0,19.51,0.61,1015.35,-1,350,5.69
4378,18-08-12,9:00,231,9,8,525,858,34,0,19,0.55,1015.53,-1,4,6.37
4379,18-08-12,10:00,231,10,9,556,943,35,0,19.34,0.54,1015.53,30,12,5.75
4380,18-08-12,11:00,231,11,10,557,959,36,0,18.46,0.49,1015.53,31,16,5.22
4381,18-08-12,12:00,231,12,11,522,900,36,0,17.99,0.47,1015.4,31,32,5.02
4382,18-08-12,13:00,231,13,12,456,779,36,0.31,17.18,0.44,1015.4,31,34,4.08
4383,18-08-12,14:00,231,14,13,353,594,35,0.31,18.32,0.49,1015.4,31,17,3.91
4384,18-08-12,15:00,231,15,14,208,372,33,0.13,17.93,0.48,1015.04,33,15,3.83
4385,18-08-12,16:00,231,16,15,71,149,31,0.13,16.94,0.46,1015.04,31,22,3.69
4386,18-08-12,17:00,231,17,16,8,25,29,0.13,15.69,0.44,1015.04,29,344,2.21
4387,18-08-12,18:00,231,18,17,0,3,26,0.13,16.12,0.48,1015.47,26,329,2.64
4388,18-08-12,19:00,231,19,18,0,2,23,0.31,15.86,0.52,1015.47,26,345,3.27
4389,18-08-12,20:00,231,20,19,0,2,22,0.31,17.91,0.62,1015.47,25,325,2.2
4390,19-08-12,2:00,232,2,1,0,1,22,0,14.31,0.6,1017.13,-1,299,2.88
4391,19-08-12,3:00,232,3,2,0,1,21,0,14.7,0.64,1017.24,-1,298,2.45
4392,19-08-12,4:00,232,4,3,4,24,22,0,14.17,0.59,1017.24,-1,308,2.58
4393,19-08-12,5:00,232,5,4,62,89,24,0,14.38,0.59,1017.24,-1,294,2.5
4394,19-08-12,6:00,232,6,5,200,281,27,0,15.34,0.57,1017.79,-1,307,2.66
4395,19-08-12,7:00,232,7,6,342,509,30,0,16.53,0.54,1017.79,-1,319,3.35
4396,19-08-12,8:00,232,8,7,449,704,32,0,16.52,0.52,1017.79,-1,327,3.15
4397,19-08-12,9:00,232,9,8,519,849,33,0,18.7,0.55,1018.06,-1,7,3.26
4398,19-08-12,10:00,232,10,9,552,930,34,0,19.07,0.54,1018.06,30,5,4.9
4399,19-08-12,11:00,232,11,10,553,950,36,0,17.84,0.47,1018.06,31,5,5.02
4400,19-08-12,12:00,232,12,11,519,891,36,0,16.31,0.42,1017.94,31,37,3.57
4401,19-08-12,13:00,232,13,12,452,765,36,0,15.14,0.38,1017.94,31,50,3.82
4402,19-08-12,14:00,232,14,13,349,586,35,0,16.35,0.41,1017.94,31,52,3.71
4403,19-08-12,15:00,232,15,14,213,365,33,0,16.43,0.43,1017.5,33,48,3.72
4404,19-08-12,16:00,232,16,15,72,149,31,0,16.17,0.44,1017.5,31,39,3.58
4405,19-08-12,17:00,232,17,16,8,25,29,0,16.02,0.47,1017.5,29,39,2.8
4406,19-08-12,18:00,232,18,17,0,4,25,0,16.57,0.51,1017.5,25,25,2.31
4407,19-08-12,19:00,232,19,18,0,2,22,0,17.93,0.64,1017.5,26,26,1.76
4408,19-08-12,20:00,232,20,19,0,2,20,0,17.28,0.65,1017.5,25,347,1.42
4409,20-08-12,2:00,233,2,1,0,1,19,0,16.89,0.74,1017.91,-1,284,2.73
4410,20-08-12,3:00,233,3,2,0,1,19,0,15.83,0.74,1018.89,-1,277,2.53
4411,20-08-12,4:00,233,4,3,4,23,18,0,15.59,0.7,1018.89,-1,287,1.96
4412,20-08-12,5:00,233,5,4,64,63,16,0,15.17,0.68,1018.89,-1,285,2.94
4413,20-08-12,6:00,233,6,5,203,287,28,0,13.54,0.55,1019,-1,301,3.32
4414,20-08-12,7:00,233,7,6,341,514,31,0,13.06,0.44,1019,-1,332,3.12
4415,20-08-12,8:00,233,8,7,449,706,33,0,11.68,0.36,1019,-1,2,3.14
4416,20-08-12,9:00,233,9,8,520,861,35,0,12.21,0.36,1019.38,-1,4,2.94
4417,20-08-12,10:00,233,10,9,552,945,36,0,13.52,0.37,1019.38,30,41,3.26
4418,20-08-12,11:00,233,11,10,549,957,36,0,14.61,0.39,1019.38,31,33,2.91
4419,20-08-12,12:00,233,12,11,518,898,37,0,14.61,0.39,1018.24,31,21,3.04
4420,20-08-12,13:00,233,13,12,452,773,37,0,15.96,0.41,1018.24,31,26,2.06
4421,20-08-12,14:00,233,14,13,350,589,35,0,15.21,0.41,1018.24,31,19,2.32
4422,20-08-12,15:00,233,15,14,213,370,34,0,15.66,0.42,1017.19,34,23,2.21
4423,20-08-12,16:00,233,16,15,71,147,32,0,15.51,0.43,1017.19,32,34,2.32
4424,20-08-12,17:00,233,17,16,6,25,29,0,14.48,0.43,1017.19,29,30,2.11
4425,20-08-12,18:00,233,18,17,0,4,25,0,14.85,0.48,1016.86,25,319,1.31
4426,20-08-12,19:00,233,19,18,0,2,22,0,15.49,0.58,1016.86,26,279,0.42
4427,20-08-12,20:00,233,20,19,0,2,20,0,15.74,0.61,1016.86,25,266,1.41
4428,21-08-12,2:00,234,2,1,0,1,16,0,11.84,0.62,1017.9,-1,258,1.61
4429,21-08-12,3:00,234,3,2,0,1,16,0,11.86,0.62,1017.5,-1,270,1.16
4430,21-08-12,4:00,234,4,3,5,22,17,0,11.29,0.63,1017.5,-1,244,3.09
4431,21-08-12,5:00,234,5,4,61,84,21,0,12.16,0.61,1017.5,-1,238,2.67
4432,21-08-12,6:00,234,6,5,200,284,28,0,14.32,0.57,1017.1,-1,274,1.42
4433,21-08-12,7:00,234,7,6,339,515,33,0,15.1,0.5,1017.1,-1,327,1.64
4434,21-08-12,8:00,234,8,7,437,711,36,0,13.69,0.41,1017.1,-1,354,2.08
4435,21-08-12,9:00,234,9,8,503,861,39,0,14.22,0.38,1016.58,-1,11,1.5
4436,21-08-12,10:00,234,10,9,533,939,40,0,13.41,0.35,1016.58,30,34,1.25
4437,21-08-12,11:00,234,11,10,519,917,41,0,14.14,0.35,1016.58,31,54,1.72
4438,21-08-12,12:00,234,12,11,496,872,40,0,14.08,0.34,1015.75,31,35,0.98
4439,21-08-12,13:00,234,13,12,435,747,39,0.31,15.2,0.36,1015.75,31,65,1.76
4440,21-08-12,14:00,234,14,13,339,576,37,0.31,14.56,0.36,1015.75,31,74,2.09
4441,21-08-12,15:00,234,15,14,211,368,35,0,14.97,0.37,1014.78,31,53,2.32
4442,21-08-12,16:00,234,16,15,70,148,33,0,13.61,0.36,1014.78,33,56,2.24
4443,21-08-12,17:00,234,17,16,6,23,30,0,15.29,0.42,1014.78,30,44,0.82
4444,21-08-12,18:00,234,18,17,0,3,25,0,16.17,0.49,1014.56,25,21,0.35
4445,21-08-12,19:00,234,19,18,0,2,22,0,15.53,0.54,1014.56,26,220,0.89
4446,21-08-12,20:00,234,20,19,0,2,21,0,14.12,0.56,1014.56,25,238,1.68
4447,22-08-12,2:00,235,2,1,0,1,19,0,11.02,0.56,1015.49,-1,255,2.32
4448,22-08-12,3:00,235,3,2,0,1,18,0,10.66,0.55,1015.42,-1,241,2.5
4449,22-08-12,4:00,235,4,3,4,16,18,0,10.52,0.57,1015.42,-1,250,3.24
4450,22-08-12,5:00,235,5,4,62,87,22,0,11.38,0.57,1015.42,-1,238,3.12
4451,22-08-12,6:00,235,6,5,194,278,29,0,13.09,0.52,1015.6,-1,257,1.33
4452,22-08-12,7:00,235,7,6,327,505,36,0,13.21,0.4,1015.6,-1,315,1.08
4453,22-08-12,8:00,235,8,7,428,707,39,0,13.13,0.34,1015.6,-1,346,0.9
4454,22-08-12,9:00,235,9,8,492,854,42,0,13.06,0.31,1015.56,-1,75,1.55
4455,22-08-12,10:00,235,10,9,524,941,44,0,14.78,0.34,1015.56,30,87,2.03
4456,22-08-12,11:00,235,11,10,532,946,42,0,14.47,0.33,1015.56,31,76,2.98
4457,22-08-12,12:00,235,12,11,502,883,41,0,14.44,0.32,1014.91,31,79,1.77
4458,22-08-12,13:00,235,13,12,437,751,40,0.31,14.59,0.32,1014.91,31,113,2.24
4459,22-08-12,14:00,235,14,13,327,560,39,0.31,14.31,0.32,1014.91,31,121,3.84
4460,22-08-12,15:00,235,15,14,195,346,37,0,14.57,0.31,1014.2,31,148,3.2
4461,22-08-12,16:00,235,16,15,64,137,35,0,12.72,0.3,1014.2,30,155,3.35
4462,22-08-12,17:00,235,17,16,6,23,31,0,12.61,0.31,1014.2,31,156,2.8
4463,22-08-12,18:00,235,18,17,0,4,27,0,11.07,0.32,1014.23,27,163,1.62
4464,22-08-12,19:00,235,19,18,0,3,27,0,12.69,0.42,1014.23,27,163,1.76
4465,22-08-12,20:00,235,20,19,0,3,28,0,13.75,0.47,1014.23,25,209,1.31
4466,23-08-12,2:00,236,2,1,0,2,23,0,10.83,0.53,1015.24,-1,261,2.42
4467,23-08-12,3:00,236,3,2,0,2,21,0,11.08,0.55,1015.03,-1,257,2.35
4468,23-08-12,4:00,236,4,3,5,16,21,0,11.16,0.56,1015.03,-1,243,3.5
4469,23-08-12,5:00,236,5,4,62,86,25,0,11.1,0.55,1015.03,-1,247,2.94
4470,23-08-12,6:00,236,6,5,204,293,32,0,12.86,0.49,1014.74,-1,255,2.32
4471,23-08-12,7:00,236,7,6,338,526,38,0,14.07,0.39,1014.74,-1,118,0.32
4472,23-08-12,8:00,236,8,7,434,728,42,0,13.13,0.33,1014.74,-1,79,1.69
4473,23-08-12,9:00,236,9,8,502,886,45,0,13.24,0.32,1014.33,-2,95,2.57
4474,23-08-12,10:00,236,10,9,534,968,47,0,13.82,0.31,1014.33,30,121,3.19
4475,23-08-12,11:00,236,11,10,535,986,46,0,15.26,0.32,1014.33,30,128,2.82
4476,23-08-12,12:00,236,12,11,504,926,46,0,13.35,0.28,1013.69,31,151,2.9
4477,23-08-12,13:00,236,13,12,443,797,46,0,14.16,0.3,1013.69,31,140,3.46
4478,23-08-12,14:00,236,14,13,348,610,44,0,13.63,0.29,1013.69,31,139,3.17
4479,23-08-12,15:00,236,15,14,213,382,41,0,13.38,0.29,1012.65,30,147,3.79
4480,23-08-12,16:00,236,16,15,68,152,38,0,13.72,0.32,1012.65,30,143,3.47
4481,23-08-12,17:00,236,17,16,5,24,33,0,14.52,0.35,1012.65,29,142,2.93
4482,23-08-12,18:00,236,18,17,0,5,29,0,14.18,0.41,1012.68,29,182,2.04
4483,23-08-12,19:00,236,19,18,0,4,28,0,12.61,0.4,1012.68,28,184,2.18
4484,23-08-12,20:00,236,20,19,0,3,28,0,12.74,0.43,1012.68,25,204,1.63
4485,24-08-12,2:00,237,2,1,0,2,24,0,12.13,0.55,1013.18,-1,239,1.6
4486,24-08-12,3:00,237,3,2,0,2,23,0,11.87,0.54,1012.51,-1,230,1.92
4487,24-08-12,4:00,237,4,3,3,15,24,0,11.44,0.54,1012.51,-1,237,1.78
4488,24-08-12,5:00,237,5,4,60,86,27,0,13.31,0.59,1012.51,-1,238,2.06
4489,24-08-12,6:00,237,6,5,203,291,32,0,14.24,0.5,1012.35,-1,248,2.1
4490,24-08-12,7:00,237,7,6,341,524,37,0,15.83,0.43,1012.35,-1,181,0.72
4491,24-08-12,8:00,237,8,7,442,733,42,0,14.29,0.34,1012.35,-1,131,1.41
4492,24-08-12,9:00,237,9,8,507,893,45,0,16.43,0.38,1012.16,-2,127,2.85
4493,24-08-12,10:00,237,10,9,538,980,47,0,15.28,0.34,1012.16,30,137,3.14
4494,24-08-12,11:00,237,11,10,526,996,48,0,15.17,0.32,1012.16,30,142,3.13
4495,24-08-12,12:00,237,12,11,507,935,48,0,14.48,0.31,1011.65,31,133,3.67
4496,24-08-12,13:00,237,13,12,444,803,47,0,13.14,0.28,1011.65,31,132,4.69
4497,24-08-12,14:00,237,14,13,346,606,44,0,13.67,0.29,1011.65,31,127,4.84
4498,24-08-12,15:00,237,15,14,200,361,41,0,14.45,0.31,1010.63,30,133,4.46
4499,24-08-12,16:00,237,16,15,64,138,37,0,9.33,0.22,1010.63,30,162,4.61
4500,24-08-12,17:00,237,17,16,4,22,33,0,10.86,0.27,1010.63,29,175,3.79
4501,24-08-12,18:00,237,18,17,0,5,30,0,13.01,0.36,1010.95,30,173,2.47
4502,24-08-12,19:00,237,19,18,0,4,29,0,15.1,0.44,1010.95,26,176,2.69
4503,24-08-12,20:00,237,20,19,0,3,28,0,14.74,0.48,1010.95,25,186,2.07
4504,25-08-12,2:00,238,2,1,0,2,26,0,12.81,0.53,1010.78,-1,252,2.67
4505,25-08-12,3:00,238,3,2,0,2,26,0,12.37,0.5,1011.56,-1,258,3.13
4506,25-08-12,4:00,238,4,3,3,15,25,0,11.44,0.48,1011.56,-1,270,1.82
4507,25-08-12,5:00,238,5,4,61,87,27,0,11.61,0.49,1011.56,-1,243,2.24
4508,25-08-12,6:00,238,6,5,204,292,32,0,13.12,0.47,1011.8,-1,245,2.26
4509,25-08-12,7:00,238,7,6,348,529,35,0,12.02,0.34,1011.8,-1,276,4.1
4510,25-08-12,8:00,238,8,7,450,734,39,0,12.04,0.3,1011.8,-1,295,2.18
4511,25-08-12,9:00,238,9,8,507,888,42,0,12.57,0.3,1011.75,-1,344,0.14
4512,25-08-12,10:00,238,10,9,538,975,45,0,12.37,0.29,1011.75,30,132,0.52
4513,25-08-12,11:00,238,11,10,535,988,47,0,13.59,0.3,1011.75,30,111,2.03
4514,25-08-12,12:00,238,12,11,500,922,46,0,13.26,0.28,1011.27,31,103,1.63
4515,25-08-12,13:00,238,13,12,438,767,41,0,13.87,0.29,1011.27,31,67,0.88
4516,25-08-12,14:00,238,14,13,336,572,38,0,14.1,0.29,1011.27,31,149,2.48
4517,25-08-12,15:00,238,15,14,199,349,37,0,14.32,0.31,1010.16,31,130,3.04
4518,25-08-12,16:00,238,16,15,61,131,35,0,14.7,0.34,1010.16,30,158,3.21
4519,25-08-12,17:00,238,17,16,5,20,32,0,15.08,0.37,1010.16,32,160,2.57
4520,25-08-12,18:00,238,18,17,0,4,28,0,13.99,0.41,1010.05,28,158,2.23
4521,25-08-12,19:00,238,19,18,0,3,25,0,14.94,0.48,1010.05,25,178,1.27
4522,25-08-12,20:00,238,20,19,0,2,25,0,14.34,0.47,1010.05,25,256,1.03
4523,26-08-12,2:00,239,2,1,0,2,26,0,11.84,0.54,1010.78,-1,263,1.92
4524,26-08-12,3:00,239,3,2,0,2,26,0,11.38,0.53,1009.57,-1,249,1.94
4525,26-08-12,4:00,239,4,3,2,14,25,0,10.27,0.47,1009.57,-1,246,2.96
4526,26-08-12,5:00,239,5,4,61,84,27,0,10.61,0.48,1009.57,-1,264,1.33
4527,26-08-12,6:00,239,6,5,210,214,23,0,13.49,0.46,1009.5,-1,266,1.89
4528,26-08-12,7:00,239,7,6,353,536,35,0,12.83,0.37,1009.5,-1,267,3.55
